time/s	current/A	potential/V
1.00000E+00  -3.35340E-06 8.91151E-01 
2.00000E+00  -3.35340E-06 8.91151E-01 
3.00000E+00  -3.35340E-06 8.91151E-01 
4.00000E+00  -3.35340E-06 8.91151E-01 
5.00000E+00  -3.35340E-06 8.91151E-01 
6.00000E+00  9.93778E-03  8.96092E-01 
7.00000E+00  1.99091E-02  9.01033E-01 
8.00000E+00  3.00338E-02  9.06165E-01 
9.00000E+00  3.98517E-02  9.11486E-01 
1.00000E+01  5.01298E-02  9.16617E-01 
1.10000E+01  5.99477E-02  9.22128E-01 
1.20000E+01  6.99190E-02  9.27639E-01 
1.30000E+01  7.98904E-02  9.33151E-01 
1.40000E+01  9.00151E-02  9.38472E-01 
1.50000E+01  9.99864E-02  9.44363E-01 
1.60000E+01  1.10111E-01  9.49874E-01 
1.70000E+01  1.19929E-01  9.55766E-01 
1.80000E+01  1.30207E-01  9.61847E-01 
1.90000E+01  1.40178E-01  9.68118E-01 
2.00000E+01  1.49843E-01  9.74390E-01 
2.10000E+01  1.59814E-01  9.80851E-01 
2.20000E+01  1.69939E-01  9.87503E-01 
2.30000E+01  1.79910E-01  9.94344E-01 
2.40000E+01  1.90035E-01  1.00119E+00 
2.50000E+01  2.00006E-01  1.00841E+00 
2.60000E+01  2.09978E-01  1.01582E+00 
2.70000E+01  2.20102E-01  1.02342E+00 
2.80000E+01  2.30074E-01  1.03121E+00 
2.90000E+01  2.40045E-01  1.03919E+00 
3.00000E+01  2.50016E-01  1.04737E+00 
3.10000E+01  2.59988E-01  1.05611E+00 
3.20000E+01  2.70112E-01  1.06504E+00 
3.30000E+01  2.79930E-01  1.07435E+00 
3.40000E+01  2.90055E-01  1.08442E+00 
3.50000E+01  3.00180E-01  1.09488E+00 
3.60000E+01  3.10151E-01  1.10552E+00 
3.70000E+01  3.20122E-01  1.11673E+00 
3.80000E+01  3.30247E-01  1.12870E+00 
3.90000E+01  3.40218E-01  1.14106E+00 
4.00000E+01  3.50190E-01  1.15360E+00 
4.10000E+01  3.60161E-01  1.16519E+00 
4.20000E+01  3.70286E-01  1.17907E+00 
4.30000E+01  3.80257E-01  1.19351E+00 
4.40000E+01  3.90228E-01  1.20852E+00 
4.50000E+01  4.00200E-01  1.22392E+00 
4.60000E+01  4.10324E-01  1.23874E+00 
4.70000E+01  4.20296E-01  1.25432E+00 
4.80000E+01  4.30420E-01  1.26972E+00 
4.90000E+01  4.40238E-01  1.28530E+00 
5.00000E+01  4.50363E-01  1.30221E+00 
5.10000E+01  4.60334E-01  1.32103E+00 
5.20000E+01  4.70152E-01  1.34269E+00 
5.30000E+01  4.80277E-01  1.37158E+00 
5.40000E+01  4.90248E-01  1.42004E+00 
5.50000E+01  4.80123E-01  1.44608E+00 
5.60000E+01  4.70152E-01  1.45159E+00 
5.70000E+01  4.60334E-01  1.44304E+00 
5.80000E+01  4.50363E-01  1.42707E+00 
5.90000E+01  4.40238E-01  1.40712E+00 
6.00000E+01  4.30420E-01  1.38374E+00 
6.10000E+01  4.20296E-01  1.35581E+00 
6.20000E+01  4.10324E-01  1.32331E+00 
6.30000E+01  4.00200E-01  1.28834E+00 
6.40000E+01  3.90228E-01  1.25793E+00 
6.50000E+01  3.80257E-01  1.23228E+00 
6.60000E+01  3.70286E-01  1.21004E+00 
6.70000E+01  3.60161E-01  1.19085E+00 
6.80000E+01  3.50343E-01  1.17355E+00 
6.90000E+01  3.40218E-01  1.15759E+00 
7.00000E+01  3.30247E-01  1.14315E+00 
7.10000E+01  3.20122E-01  1.12946E+00 
7.20000E+01  3.10151E-01  1.11654E+00 
7.30000E+01  3.00180E-01  1.10457E+00 
7.40000E+01  2.90055E-01  1.09298E+00 
7.50000E+01  2.80084E-01  1.08214E+00 
7.60000E+01  2.70112E-01  1.07188E+00 
7.70000E+01  2.59988E-01  1.06219E+00 
7.80000E+01  2.50016E-01  1.05288E+00 
7.90000E+01  2.39892E-01  1.04433E+00 
8.00000E+01  2.30074E-01  1.03615E+00 
8.10000E+01  2.19949E-01  1.02798E+00 
8.20000E+01  2.09978E-01  1.02000E+00 
8.30000E+01  1.99853E-01  1.01221E+00 
8.40000E+01  1.90035E-01  1.00518E+00 
8.50000E+01  1.79910E-01  9.97955E-01 
8.60000E+01  1.69939E-01  9.90924E-01 
8.70000E+01  1.59814E-01  9.84082E-01 
8.80000E+01  1.49843E-01  9.77241E-01 
8.90000E+01  1.40025E-01  9.70779E-01 
9.00000E+01  1.30207E-01  9.64508E-01 
9.10000E+01  1.20082E-01  9.58426E-01 
9.20000E+01  1.10111E-01  9.52155E-01 
9.30000E+01  9.99864E-02  9.46644E-01 
9.40000E+01  9.00151E-02  9.40752E-01 
9.50000E+01  7.98904E-02  9.35051E-01 
9.60000E+01  7.00725E-02  9.29540E-01 
9.70000E+01  5.99477E-02  9.23839E-01 
9.80000E+01  5.01298E-02  9.18327E-01 
9.90000E+01  4.00051E-02  9.12816E-01 
1.00000E+02  3.00338E-02  9.07685E-01 
1.01000E+02  1.99091E-02  9.02364E-01 
1.02000E+02  9.93778E-03  8.97233E-01 
1.03000E+02  -3.35340E-05 8.92101E-01 
1.04000E+02  -3.35340E-06 8.91721E-01 
1.05000E+02  -3.35340E-06 8.91531E-01 
