time/s	current/A	potential/V
6.80000E+01  -3.35340E-06 9.39042E-01 
6.90000E+01  -3.35340E-06 9.38852E-01 
7.00000E+01  -3.35340E-06 9.38662E-01 
7.10000E+01  -3.35340E-06 9.38472E-01 
7.20000E+01  -3.35340E-06 9.38472E-01 
7.30000E+01  -3.35340E-06 9.38282E-01 
7.40000E+01  -3.35340E-06 9.38282E-01 
7.50000E+01  -3.35340E-06 9.38092E-01 
7.60000E+01  -3.35340E-06 9.38092E-01 
7.70000E+01  -3.35340E-06 9.38092E-01 
7.80000E+01  9.93778E-03  9.45693E-01 
7.90000E+01  1.99091E-02  9.53295E-01 
8.00000E+01  3.00338E-02  9.61467E-01 
8.10000E+01  4.00051E-02  9.70019E-01 
8.20000E+01  5.01298E-02  9.79141E-01 
8.30000E+01  6.01011E-02  9.88073E-01 
8.40000E+01  7.00725E-02  9.97575E-01 
8.50000E+01  8.00438E-02  1.00746E+00 
8.60000E+01  9.01685E-02  1.01772E+00 
8.70000E+01  9.99864E-02  1.02817E+00 
8.80000E+01  1.10111E-01  1.03900E+00 
8.90000E+01  1.20082E-01  1.05041E+00 
9.00000E+01  1.30207E-01  1.06219E+00 
9.10000E+01  1.40178E-01  1.07454E+00 
9.20000E+01  1.49996E-01  1.08747E+00 
9.30000E+01  1.59968E-01  1.10077E+00 
9.40000E+01  1.70092E-01  1.11464E+00 
9.50000E+01  1.80064E-01  1.12946E+00 
9.60000E+01  1.90035E-01  1.14429E+00 
9.70000E+01  2.00006E-01  1.15987E+00 
9.80000E+01  2.10131E-01  1.17622E+00 
9.90000E+01  2.20102E-01  1.19275E+00 
1.00000E+02  2.30074E-01  1.20985E+00 
1.01000E+02  2.40045E-01  1.22753E+00 
1.02000E+02  2.50170E-01  1.24520E+00 
1.03000E+02  2.60141E-01  1.26306E+00 
1.04000E+02  2.70112E-01  1.28131E+00 
1.05000E+02  2.80084E-01  1.30050E+00 
1.06000E+02  2.90208E-01  1.32236E+00 
1.07000E+02  3.00180E-01  1.35295E+00 
1.08000E+02  3.10304E-01  1.41035E+00 
1.09000E+02  3.00180E-01  1.43923E+00 
1.10000E+02  2.90208E-01  1.45235E+00 
1.11000E+02  2.80084E-01  1.45083E+00 
1.12000E+02  2.70112E-01  1.43676E+00 
1.13000E+02  2.60141E-01  1.41434E+00 
1.14000E+02  2.50170E-01  1.38621E+00 
1.15000E+02  2.40045E-01  1.35181E+00 
1.16000E+02  2.30074E-01  1.30677E+00 
1.17000E+02  2.20102E-01  1.24444E+00 
1.18000E+02  2.10131E-01  1.19978E+00 
1.19000E+02  2.00006E-01  1.17565E+00 
1.20000E+02  1.90035E-01  1.15702E+00 
1.21000E+02  1.79910E-01  1.14068E+00 
1.22000E+02  1.70092E-01  1.12528E+00 
1.23000E+02  1.59968E-01  1.11046E+00 
1.24000E+02  1.49996E-01  1.09640E+00 
1.25000E+02  1.40178E-01  1.08290E+00 
1.26000E+02  1.30207E-01  1.06998E+00 
1.27000E+02  1.20082E-01  1.05763E+00 
1.28000E+02  1.10111E-01  1.04566E+00 
1.29000E+02  9.99864E-02  1.03425E+00 
1.30000E+02  9.01685E-02  1.02323E+00 
1.31000E+02  8.00438E-02  1.01259E+00 
1.32000E+02  7.00725E-02  1.00233E+00 
1.33000E+02  6.01011E-02  9.92444E-01 
1.34000E+02  5.01298E-02  9.82942E-01 
1.35000E+02  4.00051E-02  9.73630E-01 
1.36000E+02  3.00338E-02  9.64698E-01 
1.37000E+02  1.99091E-02  9.56146E-01 
1.38000E+02  1.00912E-02  9.47784E-01 
1.39000E+02  -3.35340E-05 9.39802E-01 
1.40000E+02  -3.35340E-06 9.39232E-01 
1.41000E+02  -3.35340E-06 9.38852E-01 
1.42000E+02  -3.35340E-06 9.38852E-01 
1.43000E+02  -3.35340E-06 9.38662E-01 
1.44000E+02  -3.35340E-06 9.38472E-01 
