time/s	current/A	potential/V
1.05000E+02  2.39892E-01  1.26192E+00 
1.06000E+02  2.50016E-01  1.27713E+00 
1.07000E+02  2.59988E-01  1.29252E+00 
1.08000E+02  2.69959E-01  1.30810E+00 
1.09000E+02  2.79930E-01  1.32407E+00 
1.10000E+02  2.90055E-01  1.33984E+00 
1.11000E+02  3.00026E-01  1.35619E+00 
1.12000E+02  3.10151E-01  1.37310E+00 
1.13000E+02  3.20122E-01  1.38982E+00 
1.14000E+02  3.30247E-01  1.40693E+00 
1.15000E+02  3.20122E-01  1.39514E+00 
1.16000E+02  3.10151E-01  1.38184E+00 
1.17000E+02  3.00026E-01  1.36759E+00 
1.18000E+02  2.90055E-01  1.35257E+00 
1.19000E+02  2.79930E-01  1.33756E+00 
1.20000E+02  2.69959E-01  1.32236E+00 
1.21000E+02  2.59988E-01  1.30677E+00 
1.22000E+02  2.50016E-01  1.29119E+00 
1.23000E+02  2.39892E-01  1.27580E+00 
1.24000E+02  2.29920E-01  1.26021E+00 
1.25000E+02  2.19949E-01  1.24501E+00 
1.26000E+02  2.09978E-01  1.22962E+00 
1.27000E+02  1.99853E-01  1.21479E+00 
1.28000E+02  1.89882E-01  1.19978E+00 
1.29000E+02  1.79910E-01  1.18496E+00 
1.30000E+02  1.69939E-01  1.17051E+00 
1.31000E+02  1.59814E-01  1.15588E+00 
1.32000E+02  1.49843E-01  1.14163E+00 
1.33000E+02  1.40025E-01  1.12756E+00 
1.34000E+02  1.30054E-01  1.11350E+00 
1.35000E+02  1.19929E-01  1.09963E+00 
1.36000E+02  1.10111E-01  1.08594E+00 
1.37000E+02  9.99864E-02  1.07245E+00 
1.38000E+02  9.00151E-02  1.05896E+00 
1.39000E+02  7.98904E-02  1.04566E+00 
1.40000E+02  6.99190E-02  1.03273E+00 
1.41000E+02  5.99477E-02  1.01943E+00 
1.42000E+02  4.99764E-02  1.00651E+00 
1.43000E+02  3.98517E-02  9.93584E-01 
1.44000E+02  2.98804E-02  9.80851E-01 
1.45000E+02  1.99091E-02  9.68118E-01 
1.46000E+02  9.93778E-03  9.55576E-01 
1.47000E+02  -3.35340E-05 9.43223E-01 
1.48000E+02  -3.35340E-06 9.42273E-01 
1.49000E+02  -3.35340E-06 9.41703E-01 
1.50000E+02  -3.35340E-06 9.41322E-01 
1.51000E+02  -3.35340E-06 9.41132E-01 
1.52000E+02  -3.35340E-06 9.41132E-01 
