time/s	current/A	potential/V
1.05000E+02  4.00051E-02  9.47974E-01 
1.06000E+02  3.00338E-02  9.39612E-01 
1.07000E+02  2.00625E-02  9.31060E-01 
1.08000E+02  1.00912E-02  9.22508E-01 
1.09000E+02  -3.35340E-05 9.13766E-01 
1.10000E+02  -3.35340E-06 9.13196E-01 
1.11000E+02  -3.35340E-06 9.12816E-01 
1.12000E+02  -3.35340E-06 9.12816E-01 
1.13000E+02  -3.35340E-06 9.12626E-01 
1.14000E+02  -3.35340E-06 9.12436E-01 
1.15000E+02  -3.35340E-06 9.12436E-01 
1.16000E+02  -3.35340E-06 9.12246E-01 
1.17000E+02  -3.35340E-06 9.12246E-01 
1.18000E+02  -3.35340E-06 9.12246E-01 
1.19000E+02  -3.35340E-06 9.12056E-01 
1.20000E+02  1.00912E-02  9.20038E-01 
1.21000E+02  2.00625E-02  9.28400E-01 
1.22000E+02  3.00338E-02  9.36571E-01 
1.23000E+02  4.00051E-02  9.44933E-01 
1.24000E+02  5.01298E-02  9.53105E-01 
1.25000E+02  6.01011E-02  9.61087E-01 
1.26000E+02  7.00725E-02  9.69449E-01 
1.27000E+02  8.00438E-02  9.78001E-01 
1.28000E+02  9.01685E-02  9.86173E-01 
1.29000E+02  1.00140E-01  9.94344E-01 
1.30000E+02  1.10111E-01  1.00290E+00 
1.31000E+02  1.20082E-01  1.01088E+00 
1.32000E+02  1.30207E-01  1.01943E+00 
1.33000E+02  1.40178E-01  1.02779E+00 
1.34000E+02  1.49996E-01  1.03615E+00 
1.35000E+02  1.59968E-01  1.04452E+00 
1.36000E+02  1.70092E-01  1.05307E+00 
1.37000E+02  1.80064E-01  1.06143E+00 
1.38000E+02  1.90035E-01  1.06998E+00 
1.39000E+02  2.00006E-01  1.07872E+00 
1.40000E+02  2.10131E-01  1.08709E+00 
1.41000E+02  2.20102E-01  1.09583E+00 
1.42000E+02  2.30074E-01  1.10476E+00 
1.43000E+02  2.40045E-01  1.11331E+00 
1.44000E+02  2.50170E-01  1.12224E+00 
1.45000E+02  2.60141E-01  1.13118E+00 
1.46000E+02  2.70112E-01  1.14011E+00 
1.47000E+02  2.80084E-01  1.14923E+00 
1.48000E+02  2.90208E-01  1.15835E+00 
1.49000E+02  3.00180E-01  1.16766E+00 
1.50000E+02  3.10304E-01  1.17717E+00 
1.51000E+02  3.20276E-01  1.18648E+00 
1.52000E+02  3.30400E-01  1.19598E+00 
1.53000E+02  3.40372E-01  1.20567E+00 
1.54000E+02  3.50343E-01  1.21555E+00 
1.55000E+02  3.60314E-01  1.22563E+00 
1.56000E+02  3.70439E-01  1.23551E+00 
1.57000E+02  3.80410E-01  1.24577E+00 
1.58000E+02  3.90382E-01  1.25584E+00 
1.59000E+02  4.00353E-01  1.26649E+00 
1.60000E+02  4.10478E-01  1.27713E+00 
1.61000E+02  4.20296E-01  1.28815E+00 
1.62000E+02  4.30420E-01  1.29917E+00 
1.63000E+02  4.40392E-01  1.31039E+00 
1.64000E+02  4.50516E-01  1.32198E+00 
1.65000E+02  4.60488E-01  1.33357E+00 
1.66000E+02  4.70306E-01  1.34516E+00 
1.67000E+02  4.80277E-01  1.35733E+00 
1.68000E+02  4.90248E-01  1.36987E+00 
1.69000E+02  5.00373E-01  1.38241E+00 
1.70000E+02  5.10344E-01  1.39552E+00 
1.71000E+02  5.20315E-01  1.40864E+00 
1.72000E+02  5.10344E-01  1.40161E+00 
1.73000E+02  5.00373E-01  1.39305E+00 
1.74000E+02  4.90248E-01  1.38336E+00 
1.75000E+02  4.80277E-01  1.37272E+00 
1.76000E+02  4.70306E-01  1.36170E+00 
1.77000E+02  4.60334E-01  1.35029E+00 
1.78000E+02  4.50516E-01  1.33870E+00 
1.79000E+02  4.40392E-01  1.32749E+00 
1.80000E+02  4.30420E-01  1.31590E+00 
1.81000E+02  4.20296E-01  1.30430E+00 
1.82000E+02  4.10478E-01  1.29290E+00 
1.83000E+02  4.00353E-01  1.28169E+00 
1.84000E+02  3.90382E-01  1.27029E+00 
1.85000E+02  3.80410E-01  1.25926E+00 
1.86000E+02  3.70439E-01  1.24843E+00 
1.87000E+02  3.60314E-01  1.23760E+00 
1.88000E+02  3.50343E-01  1.22734E+00 
1.89000E+02  3.40372E-01  1.21669E+00 
1.90000E+02  3.30400E-01  1.20643E+00 
1.91000E+02  3.20276E-01  1.19636E+00 
1.92000E+02  3.10304E-01  1.18648E+00 
1.93000E+02  3.00180E-01  1.17660E+00 
1.94000E+02  2.90208E-01  1.16690E+00 
1.95000E+02  2.80084E-01  1.15721E+00 
1.96000E+02  2.70112E-01  1.14771E+00 
1.97000E+02  2.60141E-01  1.13840E+00 
1.98000E+02  2.50170E-01  1.12927E+00 
1.99000E+02  2.40045E-01  1.11996E+00 
2.00000E+02  2.30074E-01  1.11084E+00 
2.01000E+02  2.20102E-01  1.10191E+00 
2.02000E+02  2.10131E-01  1.09298E+00 
2.03000E+02  2.00006E-01  1.08423E+00 
2.04000E+02  1.90035E-01  1.07530E+00 
2.05000E+02  1.80064E-01  1.06656E+00 
2.06000E+02  1.70092E-01  1.05801E+00 
2.07000E+02  1.59968E-01  1.04927E+00 
2.08000E+02  1.49996E-01  1.04090E+00 
2.09000E+02  1.40178E-01  1.03254E+00 
2.10000E+02  1.30207E-01  1.02380E+00 
2.11000E+02  1.20082E-01  1.01525E+00 
2.12000E+02  1.10111E-01  1.00689E+00 
2.13000E+02  9.99864E-02  9.98335E-01 
2.14000E+02  9.01685E-02  9.89973E-01 
2.15000E+02  8.00438E-02  9.81612E-01 
2.16000E+02  7.00725E-02  9.73060E-01 
2.17000E+02  6.01011E-02  9.64698E-01 
2.18000E+02  5.01298E-02  9.56336E-01 
2.19000E+02  4.00051E-02  9.47974E-01 
2.20000E+02  3.00338E-02  9.39612E-01 
2.21000E+02  1.99091E-02  9.31060E-01 
2.22000E+02  9.93778E-03  9.22318E-01 
2.23000E+02  -3.35340E-05 9.13766E-01 
2.24000E+02  -3.35340E-06 9.13196E-01 
2.25000E+02  -3.35340E-06 9.13006E-01 
2.26000E+02  -3.35340E-06 9.12816E-01 
2.27000E+02  -3.35340E-06 9.12626E-01 
2.28000E+02  -3.35340E-06 9.12436E-01 
