time/s	current/A	potential/V
1.35000E+02  3.60161E-01  1.37633E+00 
1.36000E+02  3.50190E-01  1.36322E+00 
1.37000E+02  3.40218E-01  1.34972E+00 
1.38000E+02  3.30247E-01  1.33623E+00 
1.39000E+02  3.20122E-01  1.32236E+00 
1.40000E+02  3.10151E-01  1.30829E+00 
1.41000E+02  3.00026E-01  1.29461E+00 
1.42000E+02  2.90055E-01  1.28055E+00 
1.43000E+02  2.79930E-01  1.26687E+00 
1.44000E+02  2.69959E-01  1.25318E+00 
1.45000E+02  2.59988E-01  1.23988E+00 
1.46000E+02  2.50016E-01  1.22677E+00 
1.47000E+02  2.39892E-01  1.21365E+00 
1.48000E+02  2.29920E-01  1.20054E+00 
1.49000E+02  2.19949E-01  1.18781E+00 
1.50000E+02  2.09978E-01  1.17507E+00 
1.51000E+02  1.99853E-01  1.16253E+00 
1.52000E+02  1.89882E-01  1.15018E+00 
1.53000E+02  1.79910E-01  1.13783E+00 
1.54000E+02  1.69939E-01  1.12585E+00 
1.55000E+02  1.59814E-01  1.11369E+00 
1.56000E+02  1.49843E-01  1.10191E+00 
1.57000E+02  1.40025E-01  1.09013E+00 
1.58000E+02  1.30054E-01  1.07853E+00 
1.59000E+02  1.19929E-01  1.06694E+00 
1.60000E+02  1.10111E-01  1.05554E+00 
1.61000E+02  9.99864E-02  1.04414E+00 
1.62000E+02  9.00151E-02  1.03311E+00 
1.63000E+02  7.98904E-02  1.02171E+00 
1.64000E+02  6.99190E-02  1.01050E+00 
1.65000E+02  5.99477E-02  9.99476E-01 
1.66000E+02  4.99764E-02  9.88453E-01 
1.67000E+02  3.98517E-02  9.77431E-01 
1.68000E+02  2.98804E-02  9.66598E-01 
1.69000E+02  1.99091E-02  9.55576E-01 
1.70000E+02  9.93778E-03  9.44933E-01 
1.71000E+02  -1.86939E-04 9.34101E-01 
1.72000E+02  -3.35340E-06 9.33341E-01 
1.73000E+02  -3.35340E-06 9.32961E-01 
1.74000E+02  -3.35340E-06 9.32581E-01 
1.75000E+02  -3.35340E-06 9.32581E-01 
1.76000E+02  -3.35340E-06 9.32200E-01 
