time/s	current/A	potential/V
4.10000E+01  3.60314E-01  9.89973E-01 
4.20000E+01  3.70439E-01  9.94534E-01 
4.30000E+01  3.80410E-01  9.98905E-01 
4.40000E+01  3.90382E-01  1.00385E+00 
4.50000E+01  4.00353E-01  1.00841E+00 
4.60000E+01  4.10478E-01  1.01297E+00 
4.70000E+01  4.20449E-01  1.01772E+00 
4.80000E+01  4.30420E-01  1.02228E+00 
4.90000E+01  4.40392E-01  1.02722E+00 
5.00000E+01  4.50516E-01  1.03216E+00 
5.10000E+01  4.60488E-01  1.03691E+00 
5.20000E+01  4.70306E-01  1.04205E+00 
5.30000E+01  4.80277E-01  1.04699E+00 
5.40000E+01  4.90402E-01  1.05231E+00 
5.50000E+01  5.00373E-01  1.05744E+00 
5.60000E+01  5.10344E-01  1.06276E+00 
5.70000E+01  5.20315E-01  1.06808E+00 
5.80000E+01  5.30287E-01  1.07378E+00 
5.90000E+01  5.40258E-01  1.07948E+00 
6.00000E+01  5.50229E-01  1.08499E+00 
6.10000E+01  5.60354E-01  1.09108E+00 
6.20000E+01  5.70325E-01  1.09716E+00 
6.30000E+01  5.80297E-01  1.10324E+00 
6.40000E+01  5.90268E-01  1.10970E+00 
6.50000E+01  6.00393E-01  1.11616E+00 
6.60000E+01  6.10364E-01  1.12281E+00 
6.70000E+01  6.20029E-01  1.12984E+00 
6.80000E+01  6.30000E-01  1.13688E+00 
6.90000E+01  6.40278E-01  1.14410E+00 
7.00000E+01  6.50249E-01  1.15189E+00 
7.10000E+01  6.60221E-01  1.15949E+00 
7.20000E+01  6.70192E-01  1.16747E+00 
7.30000E+01  6.80317E-01  1.17603E+00 
7.40000E+01  6.90288E-01  1.18439E+00 
7.50000E+01  7.00259E-01  1.19332E+00 
7.60000E+01  7.10231E-01  1.20263E+00 
7.70000E+01  7.20355E-01  1.21194E+00 
7.80000E+01  7.30327E-01  1.22183E+00 
7.90000E+01  7.40298E-01  1.23171E+00 
8.00000E+01  7.50269E-01  1.24197E+00 
8.10000E+01  7.60394E-01  1.25261E+00 
8.20000E+01  7.70365E-01  1.26363E+00 
8.30000E+01  7.80183E-01  1.27599E+00 
8.40000E+01  7.90155E-01  1.28986E+00 
8.50000E+01  8.00126E-01  1.30544E+00 
8.60000E+01  8.10251E-01  1.32141E+00 
8.70000E+01  8.20222E-01  1.33737E+00 
8.80000E+01  8.30193E-01  1.35314E+00 
8.90000E+01  8.40318E-01  1.36854E+00 
9.00000E+01  8.50289E-01  1.38336E+00 
9.10000E+01  8.60260E-01  1.39857E+00 
9.20000E+01  8.70232E-01  1.41320E+00 
9.30000E+01  8.60260E-01  1.41282E+00 
9.40000E+01  8.50289E-01  1.40788E+00 
9.50000E+01  8.40318E-01  1.40047E+00 
9.60000E+01  8.30193E-01  1.39172E+00 
9.70000E+01  8.20222E-01  1.38184E+00 
9.80000E+01  8.10251E-01  1.37158E+00 
9.90000E+01  8.00279E-01  1.36056E+00 
1.00000E+02  7.90155E-01  1.34915E+00 
1.01000E+02  7.80183E-01  1.33756E+00 
1.02000E+02  7.70365E-01  1.32616E+00 
1.03000E+02  7.60394E-01  1.31438E+00 
1.04000E+02  7.50269E-01  1.30240E+00 
1.05000E+02  7.40298E-01  1.29024E+00 
1.06000E+02  7.30327E-01  1.27808E+00 
1.07000E+02  7.20355E-01  1.26592E+00 
1.08000E+02  7.10231E-01  1.25394E+00 
1.09000E+02  7.00259E-01  1.24216E+00 
1.10000E+02  6.90288E-01  1.23076E+00 
1.11000E+02  6.80317E-01  1.21973E+00 
1.12000E+02  6.70192E-01  1.20852E+00 
1.13000E+02  6.60221E-01  1.19807E+00 
1.14000E+02  6.50096E-01  1.18762E+00 
1.15000E+02  6.40125E-01  1.17755E+00 
1.16000E+02  6.30000E-01  1.16747E+00 
1.17000E+02  6.20182E-01  1.15778E+00 
1.18000E+02  6.10364E-01  1.14847E+00 
1.19000E+02  6.00393E-01  1.13954E+00 
1.20000E+02  5.90268E-01  1.13060E+00 
1.21000E+02  5.80297E-01  1.12205E+00 
1.22000E+02  5.70325E-01  1.11388E+00 
1.23000E+02  5.60354E-01  1.10590E+00 
1.24000E+02  5.50229E-01  1.09830E+00 
1.25000E+02  5.40258E-01  1.09108E+00 
1.26000E+02  5.30287E-01  1.08385E+00 
1.27000E+02  5.20315E-01  1.07701E+00 
1.28000E+02  5.10344E-01  1.07036E+00 
1.29000E+02  5.00373E-01  1.06371E+00 
1.30000E+02  4.90248E-01  1.05687E+00 
1.31000E+02  4.80277E-01  1.05041E+00 
1.32000E+02  4.70306E-01  1.04433E+00 
1.33000E+02  4.60488E-01  1.03843E+00 
1.34000E+02  4.50516E-01  1.03330E+00 
1.35000E+02  4.40392E-01  1.02817E+00 
1.36000E+02  4.30420E-01  1.02342E+00 
1.37000E+02  4.20449E-01  1.01867E+00 
1.38000E+02  4.10478E-01  1.01392E+00 
1.39000E+02  4.00353E-01  1.00936E+00 
1.40000E+02  3.90382E-01  1.00480E+00 
1.41000E+02  3.80410E-01  1.00005E+00 
1.42000E+02  3.70439E-01  9.95675E-01 
1.43000E+02  3.60314E-01  9.91304E-01 
1.44000E+02  3.50343E-01  9.86553E-01 
1.45000E+02  3.40372E-01  9.82372E-01 
1.46000E+02  3.30400E-01  9.78001E-01 
1.47000E+02  3.20276E-01  9.73440E-01 
1.48000E+02  3.10304E-01  9.69259E-01 
1.49000E+02  3.00180E-01  9.64888E-01 
1.50000E+02  2.90208E-01  9.60517E-01 
1.51000E+02  2.80084E-01  9.56336E-01 
1.52000E+02  2.70112E-01  9.51965E-01 
1.53000E+02  2.60141E-01  9.47974E-01 
1.54000E+02  2.50170E-01  9.43793E-01 
1.55000E+02  2.40045E-01  9.39422E-01 
1.56000E+02  2.30074E-01  9.35241E-01 
1.57000E+02  2.20102E-01  9.31060E-01 
1.58000E+02  2.10131E-01  9.26689E-01 
1.59000E+02  2.00006E-01  9.22318E-01 
1.60000E+02  1.90035E-01  9.18137E-01 
1.61000E+02  1.80064E-01  9.13766E-01 
1.62000E+02  1.70092E-01  9.09585E-01 
1.63000E+02  1.59968E-01  9.05214E-01 
1.64000E+02  1.49996E-01  9.00843E-01 
1.65000E+02  1.40178E-01  8.96472E-01 
1.66000E+02  1.30207E-01  8.92101E-01 
1.67000E+02  1.20082E-01  8.87540E-01 
1.68000E+02  1.10111E-01  8.83169E-01 
1.69000E+02  1.00140E-01  8.78798E-01 
1.70000E+02  9.01685E-02  8.74047E-01 
1.71000E+02  8.00438E-02  8.69486E-01 
1.72000E+02  7.00725E-02  8.64925E-01 
1.73000E+02  6.01011E-02  8.60174E-01 
1.74000E+02  5.01298E-02  8.55423E-01 
1.75000E+02  4.00051E-02  8.50672E-01 
1.76000E+02  3.00338E-02  8.45731E-01 
1.77000E+02  2.00625E-02  8.40790E-01 
1.78000E+02  1.00912E-02  8.35849E-01 
1.79000E+02  -3.35340E-05 8.30528E-01 
1.80000E+02  -3.35340E-06 8.30338E-01 
1.81000E+02  -3.35340E-06 8.30148E-01 
1.82000E+02  -3.35340E-06 8.29957E-01 
1.83000E+02  -3.35340E-06 8.29957E-01 
1.84000E+02  -3.35340E-06 8.29767E-01 
1.85000E+02  -3.35340E-06 8.29577E-01 
1.86000E+02  -3.35340E-06 8.29577E-01 
1.87000E+02  -3.35340E-06 8.29577E-01 
1.88000E+02  -3.35340E-06 8.29387E-01 
1.89000E+02  -3.35340E-06 8.29387E-01 
1.90000E+02  1.00912E-02  8.34138E-01 
1.91000E+02  2.00625E-02  8.39080E-01 
1.92000E+02  3.00338E-02  8.44021E-01 
1.93000E+02  4.00051E-02  8.48772E-01 
1.94000E+02  5.01298E-02  8.53523E-01 
1.95000E+02  6.01011E-02  8.58274E-01 
1.96000E+02  7.00725E-02  8.62835E-01 
1.97000E+02  8.00438E-02  8.67396E-01 
1.98000E+02  9.01685E-02  8.71957E-01 
1.99000E+02  1.00140E-01  8.76518E-01 
2.00000E+02  1.10111E-01  8.81079E-01 
2.01000E+02  1.20082E-01  8.85640E-01 
2.02000E+02  1.30207E-01  8.89821E-01 
2.03000E+02  1.40178E-01  8.94382E-01 
2.04000E+02  1.49996E-01  8.98753E-01 
2.05000E+02  1.59968E-01  9.03124E-01 
2.06000E+02  1.70092E-01  9.07495E-01 
2.07000E+02  1.80064E-01  9.11676E-01 
2.08000E+02  1.90035E-01  9.16047E-01 
2.09000E+02  2.00006E-01  9.20418E-01 
2.10000E+02  2.10131E-01  9.24599E-01 
2.11000E+02  2.20102E-01  9.28970E-01 
2.12000E+02  2.30074E-01  9.33341E-01 
2.13000E+02  2.40045E-01  9.37522E-01 
2.14000E+02  2.50170E-01  9.41893E-01 
2.15000E+02  2.60141E-01  9.46264E-01 
2.16000E+02  2.70112E-01  9.50064E-01 
2.17000E+02  2.80084E-01  9.54435E-01 
2.18000E+02  2.90208E-01  9.58806E-01 
2.19000E+02  3.00180E-01  9.62987E-01 
2.20000E+02  3.10304E-01  9.67358E-01 
2.21000E+02  3.20276E-01  9.71919E-01 
2.22000E+02  3.30400E-01  9.76290E-01 
2.23000E+02  3.40372E-01  9.80661E-01 
2.24000E+02  3.50343E-01  9.85032E-01 
2.25000E+02  3.60314E-01  9.89403E-01 
2.26000E+02  3.70439E-01  9.93964E-01 
2.27000E+02  3.80410E-01  9.98525E-01 
2.28000E+02  3.90382E-01  1.00309E+00 
2.29000E+02  4.00353E-01  1.00784E+00 
2.30000E+02  4.10478E-01  1.01221E+00 
2.31000E+02  4.20296E-01  1.01696E+00 
2.32000E+02  4.30420E-01  1.02171E+00 
2.33000E+02  4.40392E-01  1.02646E+00 
2.34000E+02  4.50516E-01  1.03140E+00 
2.35000E+02  4.60488E-01  1.03615E+00 
2.36000E+02  4.70306E-01  1.04128E+00 
2.37000E+02  4.80277E-01  1.04623E+00 
2.38000E+02  4.90402E-01  1.05136E+00 
2.39000E+02  5.00373E-01  1.05668E+00 
2.40000E+02  5.10344E-01  1.06181E+00 
2.41000E+02  5.20315E-01  1.06732E+00 
2.42000E+02  5.30287E-01  1.07283E+00 
2.43000E+02  5.40258E-01  1.07834E+00 
2.44000E+02  5.50229E-01  1.08404E+00 
2.45000E+02  5.60354E-01  1.08994E+00 
2.46000E+02  5.70325E-01  1.09583E+00 
2.47000E+02  5.80297E-01  1.10229E+00 
2.48000E+02  5.90268E-01  1.10837E+00 
2.49000E+02  6.00393E-01  1.11483E+00 
2.50000E+02  6.10364E-01  1.12167E+00 
2.51000E+02  6.20029E-01  1.12832E+00 
2.52000E+02  6.30000E-01  1.13536E+00 
2.53000E+02  6.40278E-01  1.14277E+00 
2.54000E+02  6.50096E-01  1.15018E+00 
2.55000E+02  6.60221E-01  1.15778E+00 
2.56000E+02  6.70192E-01  1.16595E+00 
2.57000E+02  6.80317E-01  1.17412E+00 
2.58000E+02  6.90288E-01  1.18268E+00 
2.59000E+02  7.00259E-01  1.19161E+00 
2.60000E+02  7.10231E-01  1.20073E+00 
2.61000E+02  7.20355E-01  1.21004E+00 
2.62000E+02  7.30327E-01  1.22012E+00 
2.63000E+02  7.40298E-01  1.23038E+00 
2.64000E+02  7.50269E-01  1.24159E+00 
2.65000E+02  7.60394E-01  1.25375E+00 
2.66000E+02  7.70365E-01  1.26687E+00 
2.67000E+02  7.80183E-01  1.28074E+00 
2.68000E+02  7.90155E-01  1.29461E+00 
2.69000E+02  8.00126E-01  1.30829E+00 
2.70000E+02  8.10251E-01  1.32255E+00 
2.71000E+02  8.20222E-01  1.33699E+00 
2.72000E+02  8.30193E-01  1.35181E+00 
2.73000E+02  8.40318E-01  1.36759E+00 
2.74000E+02  8.50289E-01  1.38317E+00 
2.75000E+02  8.60260E-01  1.39818E+00 
2.76000E+02  8.70232E-01  1.41282E+00 
2.77000E+02  8.60260E-01  1.41225E+00 
2.78000E+02  8.50289E-01  1.40750E+00 
2.79000E+02  8.40318E-01  1.40009E+00 
2.80000E+02  8.30193E-01  1.39134E+00 
2.81000E+02  8.20222E-01  1.38184E+00 
2.82000E+02  8.10251E-01  1.37177E+00 
2.83000E+02  8.00126E-01  1.36075E+00 
2.84000E+02  7.90155E-01  1.34934E+00 
2.85000E+02  7.80183E-01  1.33756E+00 
2.86000E+02  7.70365E-01  1.32578E+00 
2.87000E+02  7.60394E-01  1.31381E+00 
2.88000E+02  7.50269E-01  1.30145E+00 
2.89000E+02  7.40298E-01  1.28891E+00 
2.90000E+02  7.30327E-01  1.27656E+00 
2.91000E+02  7.20202E-01  1.26439E+00 
2.92000E+02  7.10231E-01  1.25223E+00 
2.93000E+02  7.00259E-01  1.24045E+00 
2.94000E+02  6.90288E-01  1.22924E+00 
2.95000E+02  6.80163E-01  1.21802E+00 
2.96000E+02  6.70192E-01  1.20719E+00 
2.97000E+02  6.60221E-01  1.19655E+00 
2.98000E+02  6.50096E-01  1.18629E+00 
2.99000E+02  6.40125E-01  1.17641E+00 
3.00000E+02  6.30000E-01  1.16652E+00 
3.01000E+02  6.20029E-01  1.15683E+00 
3.02000E+02  6.10364E-01  1.14771E+00 
3.03000E+02  6.00393E-01  1.13878E+00 
3.04000E+02  5.90268E-01  1.13022E+00 
3.05000E+02  5.80297E-01  1.12186E+00 
3.06000E+02  5.70325E-01  1.11350E+00 
3.07000E+02  5.60354E-01  1.10571E+00 
3.08000E+02  5.50229E-01  1.09830E+00 
3.09000E+02  5.40258E-01  1.09089E+00 
3.10000E+02  5.30287E-01  1.08385E+00 
3.11000E+02  5.20315E-01  1.07720E+00 
3.12000E+02  5.10344E-01  1.07036E+00 
3.13000E+02  5.00373E-01  1.06352E+00 
3.14000E+02  4.90248E-01  1.05706E+00 
3.15000E+02  4.80277E-01  1.05022E+00 
3.16000E+02  4.70306E-01  1.04414E+00 
3.17000E+02  4.60334E-01  1.03843E+00 
3.18000E+02  4.50516E-01  1.03311E+00 
3.19000E+02  4.40392E-01  1.02817E+00 
3.20000E+02  4.30420E-01  1.02323E+00 
3.21000E+02  4.20296E-01  1.01848E+00 
3.22000E+02  4.10478E-01  1.01373E+00 
3.23000E+02  4.00353E-01  1.00917E+00 
3.24000E+02  3.90382E-01  1.00461E+00 
3.25000E+02  3.80410E-01  1.00005E+00 
3.26000E+02  3.70439E-01  9.95485E-01 
3.27000E+02  3.60314E-01  9.90924E-01 
3.28000E+02  3.50343E-01  9.86553E-01 
3.29000E+02  3.40218E-01  9.82372E-01 
3.30000E+02  3.30400E-01  9.77811E-01 
3.31000E+02  3.20276E-01  9.73440E-01 
3.32000E+02  3.10304E-01  9.69069E-01 
3.33000E+02  3.00180E-01  9.64698E-01 
3.34000E+02  2.90208E-01  9.60517E-01 
3.35000E+02  2.80084E-01  9.56146E-01 
3.36000E+02  2.70112E-01  9.51775E-01 
3.37000E+02  2.60141E-01  9.47974E-01 
3.38000E+02  2.50170E-01  9.43603E-01 
3.39000E+02  2.40045E-01  9.39232E-01 
3.40000E+02  2.30074E-01  9.35241E-01 
3.41000E+02  2.20102E-01  9.30870E-01 
3.42000E+02  2.10131E-01  9.26499E-01 
3.43000E+02  2.00006E-01  9.22318E-01 
3.44000E+02  1.90035E-01  9.17947E-01 
3.45000E+02  1.80064E-01  9.13576E-01 
3.46000E+02  1.70092E-01  9.09585E-01 
3.47000E+02  1.59968E-01  9.05024E-01 
3.48000E+02  1.49996E-01  9.00653E-01 
3.49000E+02  1.40178E-01  8.96472E-01 
3.50000E+02  1.30207E-01  8.91911E-01 
3.51000E+02  1.20082E-01  8.87540E-01 
3.52000E+02  1.10111E-01  8.83169E-01 
3.53000E+02  1.00140E-01  8.78608E-01 
3.54000E+02  9.01685E-02  8.74047E-01 
3.55000E+02  8.00438E-02  8.69486E-01 
3.56000E+02  7.00725E-02  8.64735E-01 
3.57000E+02  6.01011E-02  8.60174E-01 
3.58000E+02  5.01298E-02  8.55423E-01 
3.59000E+02  4.00051E-02  8.50482E-01 
3.60000E+02  3.00338E-02  8.45731E-01 
3.61000E+02  2.00625E-02  8.40790E-01 
3.62000E+02  1.00912E-02  8.35659E-01 
3.63000E+02  -3.35340E-05 8.30528E-01 
3.64000E+02  -3.35340E-06 8.30338E-01 
3.65000E+02  -3.35340E-06 8.29957E-01 
3.66000E+02  -3.35340E-06 8.29957E-01 
3.67000E+02  -3.35340E-06 8.29767E-01 
3.68000E+02  -3.35340E-06 8.29577E-01 
