time/s	current/A	potential/V
1.25000E+02  9.99864E-02  9.60327E-01 
1.26000E+02  9.00151E-02  9.53865E-01 
1.27000E+02  7.98904E-02  9.47594E-01 
1.28000E+02  6.99190E-02  9.40752E-01 
1.29000E+02  5.99477E-02  9.34101E-01 
1.30000E+02  4.99764E-02  9.27449E-01 
1.31000E+02  3.98517E-02  9.20608E-01 
1.32000E+02  2.98804E-02  9.13576E-01 
1.33000E+02  1.99091E-02  9.06735E-01 
1.34000E+02  9.93778E-03  8.99703E-01 
1.35000E+02  -3.35340E-05 8.92672E-01 
1.36000E+02  -3.35340E-06 8.92291E-01 
1.37000E+02  -3.35340E-06 8.92101E-01 
1.38000E+02  -3.35340E-06 8.91911E-01 
1.39000E+02  -3.35340E-06 8.91721E-01 
1.40000E+02  -3.35340E-06 8.91721E-01 
1.41000E+02  -3.35340E-06 8.91531E-01 
1.42000E+02  -3.35340E-06 8.91531E-01 
1.43000E+02  -3.35340E-06 8.91341E-01 
1.44000E+02  -3.35340E-06 8.91341E-01 
1.45000E+02  -3.35340E-06 8.91151E-01 
1.46000E+02  9.93778E-03  8.97803E-01 
1.47000E+02  1.99091E-02  9.04454E-01 
1.48000E+02  2.98804E-02  9.11296E-01 
1.49000E+02  3.98517E-02  9.18137E-01 
1.50000E+02  4.99764E-02  9.24599E-01 
1.51000E+02  5.99477E-02  9.31440E-01 
1.52000E+02  6.99190E-02  9.37902E-01 
1.53000E+02  7.98904E-02  9.44553E-01 
1.54000E+02  9.00151E-02  9.50825E-01 
1.55000E+02  9.99864E-02  9.57476E-01 
1.56000E+02  1.10111E-01  9.63938E-01 
1.57000E+02  1.19929E-01  9.70399E-01 
1.58000E+02  1.30054E-01  9.77050E-01 
1.59000E+02  1.40025E-01  9.83512E-01 
1.60000E+02  1.49843E-01  9.89973E-01 
1.61000E+02  1.59814E-01  9.96625E-01 
1.62000E+02  1.69939E-01  1.00309E+00 
1.63000E+02  1.79910E-01  1.00955E+00 
1.64000E+02  1.89882E-01  1.01620E+00 
1.65000E+02  1.99853E-01  1.02266E+00 
1.66000E+02  2.09978E-01  1.02912E+00 
1.67000E+02  2.19949E-01  1.03577E+00 
1.68000E+02  2.29920E-01  1.04243E+00 
1.69000E+02  2.40045E-01  1.04908E+00 
1.70000E+02  2.50016E-01  1.05573E+00 
1.71000E+02  2.59988E-01  1.06238E+00 
1.72000E+02  2.69959E-01  1.06903E+00 
1.73000E+02  2.79930E-01  1.07587E+00 
1.74000E+02  2.90055E-01  1.08271E+00 
1.75000E+02  3.00026E-01  1.08956E+00 
1.76000E+02  3.10151E-01  1.09659E+00 
1.77000E+02  3.20122E-01  1.10362E+00 
1.78000E+02  3.30247E-01  1.11046E+00 
1.79000E+02  3.40218E-01  1.11768E+00 
1.80000E+02  3.50190E-01  1.12490E+00 
1.81000E+02  3.60161E-01  1.13194E+00 
1.82000E+02  3.70286E-01  1.13935E+00 
1.83000E+02  3.80257E-01  1.14676E+00 
1.84000E+02  3.90228E-01  1.15436E+00 
1.85000E+02  4.00200E-01  1.16177E+00 
1.86000E+02  4.10324E-01  1.16956E+00 
1.87000E+02  4.20296E-01  1.17736E+00 
1.88000E+02  4.30267E-01  1.18534E+00 
1.89000E+02  4.40238E-01  1.19313E+00 
1.90000E+02  4.50363E-01  1.20149E+00 
1.91000E+02  4.60334E-01  1.20985E+00 
1.92000E+02  4.70152E-01  1.21821E+00 
1.93000E+02  4.80123E-01  1.22696E+00 
1.94000E+02  4.90248E-01  1.23551E+00 
1.95000E+02  5.00219E-01  1.24444E+00 
1.96000E+02  5.10191E-01  1.25337E+00 
1.97000E+02  5.20162E-01  1.26287E+00 
1.98000E+02  5.30133E-01  1.27257E+00 
1.99000E+02  5.40105E-01  1.28207E+00 
2.00000E+02  5.50076E-01  1.29214E+00 
2.01000E+02  5.60201E-01  1.30240E+00 
2.02000E+02  5.70172E-01  1.31305E+00 
2.03000E+02  5.80143E-01  1.32388E+00 
2.04000E+02  5.90115E-01  1.33490E+00 
2.05000E+02  6.00239E-01  1.34592E+00 
2.06000E+02  6.10211E-01  1.35752E+00 
2.07000E+02  6.20029E-01  1.36949E+00 
2.08000E+02  6.29847E-01  1.38165E+00 
2.09000E+02  6.40125E-01  1.39457E+00 
2.10000E+02  6.50096E-01  1.40769E+00 
2.11000E+02  6.40125E-01  1.40408E+00 
2.12000E+02  6.29847E-01  1.39838E+00 
2.13000E+02  6.20029E-01  1.39134E+00 
2.14000E+02  6.10211E-01  1.38279E+00 
2.15000E+02  6.00239E-01  1.37348E+00 
2.16000E+02  5.90115E-01  1.36341E+00 
2.17000E+02  5.80143E-01  1.35257E+00 
2.18000E+02  5.70172E-01  1.34193E+00 
2.19000E+02  5.60201E-01  1.33110E+00 
2.20000E+02  5.50076E-01  1.31989E+00 
2.21000E+02  5.40105E-01  1.30886E+00 
2.22000E+02  5.30133E-01  1.29803E+00 
2.23000E+02  5.20162E-01  1.28720E+00 
2.24000E+02  5.10191E-01  1.27675E+00 
2.25000E+02  5.00219E-01  1.26630E+00 
2.26000E+02  4.90248E-01  1.25622E+00 
2.27000E+02  4.80123E-01  1.24634E+00 
2.28000E+02  4.70152E-01  1.23684E+00 
2.29000E+02  4.60334E-01  1.22715E+00 
2.30000E+02  4.50363E-01  1.21783E+00 
2.31000E+02  4.40238E-01  1.20871E+00 
2.32000E+02  4.30267E-01  1.19978E+00 
2.33000E+02  4.20296E-01  1.19085E+00 
2.34000E+02  4.10324E-01  1.18230E+00 
2.35000E+02  4.00200E-01  1.17393E+00 
2.36000E+02  3.90228E-01  1.16557E+00 
2.37000E+02  3.80257E-01  1.15740E+00 
2.38000E+02  3.70286E-01  1.14942E+00 
2.39000E+02  3.60161E-01  1.14144E+00 
2.40000E+02  3.50190E-01  1.13365E+00 
2.41000E+02  3.40218E-01  1.12604E+00 
2.42000E+02  3.30247E-01  1.11844E+00 
2.43000E+02  3.20122E-01  1.11084E+00 
2.44000E+02  3.10151E-01  1.10362E+00 
2.45000E+02  3.00026E-01  1.09621E+00 
2.46000E+02  2.90055E-01  1.08880E+00 
2.47000E+02  2.79930E-01  1.08176E+00 
2.48000E+02  2.69959E-01  1.07454E+00 
2.49000E+02  2.59988E-01  1.06770E+00 
2.50000E+02  2.50016E-01  1.06048E+00 
2.51000E+02  2.39892E-01  1.05364E+00 
2.52000E+02  2.29920E-01  1.04680E+00 
2.53000E+02  2.19949E-01  1.03995E+00 
2.54000E+02  2.09978E-01  1.03330E+00 
2.55000E+02  1.99853E-01  1.02646E+00 
2.56000E+02  1.89882E-01  1.01981E+00 
2.57000E+02  1.79910E-01  1.01316E+00 
2.58000E+02  1.69939E-01  1.00670E+00 
2.59000E+02  1.59814E-01  1.00005E+00 
2.60000E+02  1.49843E-01  9.93394E-01 
2.61000E+02  1.40025E-01  9.86743E-01 
2.62000E+02  1.30054E-01  9.80281E-01 
2.63000E+02  1.19929E-01  9.73440E-01 
2.64000E+02  1.10111E-01  9.66978E-01 
2.65000E+02  9.99864E-02  9.60327E-01 
2.66000E+02  9.00151E-02  9.53675E-01 
2.67000E+02  7.98904E-02  9.47404E-01 
2.68000E+02  6.99190E-02  9.40752E-01 
2.69000E+02  5.99477E-02  9.34101E-01 
2.70000E+02  4.99764E-02  9.27259E-01 
2.71000E+02  3.98517E-02  9.20418E-01 
2.72000E+02  2.98804E-02  9.13576E-01 
2.73000E+02  1.99091E-02  9.06735E-01 
2.74000E+02  9.93778E-03  8.99703E-01 
2.75000E+02  -3.35340E-05 8.92672E-01 
2.76000E+02  -3.35340E-06 8.92101E-01 
2.77000E+02  -3.35340E-06 8.92101E-01 
2.78000E+02  -3.35340E-06 8.91911E-01 
2.79000E+02  -3.35340E-06 8.91721E-01 
2.80000E+02  -3.35340E-06 8.91721E-01 
